grid_id,x_utm,y_utm,longitude,latitude,elevation_m,slope_deg,low_lying_score,soil_clay_0_5cm,built_up_ratio,water_ratio,vegetation_ratio,worldcover_class,dist_to_swd_m,dist_to_macro_drain_m,dist_to_micro_drain_m,dist_to_river_stream_m,dist_to_buckingham_canal_m,dist_to_krishna_water_canal_m,drainage_density_m_per_km2,building_count,building_area_m2,dist_to_hospital_m,hospital_count_1km,dist_to_police_m,dist_to_fire_station_m
CHN_G1784,411750.0,1441750.0,80.186089,13.040447,17.25,1.23,0.517,64.0,0.867,0.0,0.13,50,27.1,1938.3,1586.9,1631.7,7206.6,37479.3,8360.4,0,0.0,402.3,36,474.2,4863.9
CHN_G1785,412250.0,1441750.0,80.1907,13.040461,18.1,1.34,0.45,64.0,0.95,0.0,0.046,50,64.3,2021.9,1243.2,1417.3,6739.6,37857.5,8433.9,0,0.0,283.7,29,677.9,4368.1
CHN_G1786,412750.0,1441750.0,80.195311,13.040475,17.58,1.54,0.461,291.0,0.885,0.0,0.114,50,37.9,2154.6,1000.5,1293.8,6277.7,38238.6,14857.7,0,0.0,114.6,24,1046.6,3873.3
CHN_G1787,413250.0,1441750.0,80.199922,13.04049,17.42,1.07,0.456,44.0,0.854,0.0,0.146,50,54.0,2262.8,507.2,1279.1,5820.8,38622.3,12924.3,0,0.0,220.0,23,609.1,3380.1
CHN_G1788,413750.0,1441750.0,80.204533,13.040504,16.57,1.06,0.495,44.0,0.642,0.0,0.354,50,23.9,2244.6,35.1,1363.1,5368.9,39008.7,13414.2,0,0.0,46.6,22,148.7,2889.2
CHN_G1789,414250.0,1441750.0,80.209144,13.040518,14.61,0.94,0.605,44.0,0.783,0.0,0.217,50,36.0,2170.2,492.7,1485.1,4926.4,39397.7,17957.0,0,0.0,169.5,26,416.2,2402.1
CHN_G1790,414750.0,1441750.0,80.213755,13.040532,16.76,3.92,0.465,44.0,0.788,0.0,0.21,50,32.0,2198.8,992.1,1627.9,4496.0,39789.1,16535.8,0,0.0,101.2,19,549.7,1921.6
CHN_G1791,415250.0,1441750.0,80.218366,13.040546,15.08,0.82,0.552,83.0,0.93,0.0,0.069,50,32.1,2324.8,1389.2,1854.5,4081.4,40182.9,19357.5,0,0.0,292.1,20,407.6,1454.3
CHN_G1792,415750.0,1441750.0,80.222978,13.04056,15.81,1.93,0.499,333.0,0.951,0.0,0.048,50,28.1,2408.0,1375.1,2153.4,3688.0,40579.1,17321.2,0,0.0,226.6,19,728.0,1018.6
CHN_G1793,416250.0,1441750.0,80.227589,13.040574,15.98,0.93,0.477,333.0,0.978,0.0,0.016,50,15.9,2579.0,1164.5,2096.2,3323.5,40977.6,12145.4,478,56797.6,165.6,18,653.4,678.3
CHN_G1794,416750.0,1441750.0,80.2322,13.040587,14.86,10.39,0.52,333.0,0.785,0.0,0.209,50,20.8,2829.1,1063.3,1821.0,2998.3,41378.2,12425.8,131,16114.6,150.6,20,689.9,618.5
CHN_G1795,417250.0,1441750.0,80.236811,13.040601,16.79,0.9,0.389,333.0,0.886,0.0,0.111,50,19.1,3080.7,941.2,1639.7,2681.0,41781.0,12455.9,299,35678.2,269.3,22,1012.4,897.2
CHN_G1796,417750.0,1441750.0,80.241422,13.040615,13.84,2.56,0.559,168.0,0.827,0.0,0.173,50,31.5,3271.1,479.0,1570.9,2375.2,42185.9,10646.1,144,15315.4,275.3,24,971.2,1125.8
CHN_G1797,418250.0,1441750.0,80.246033,13.040628,11.15,2.3,0.704,37.0,0.897,0.0,0.103,50,52.0,3522.7,23.4,1611.5,2015.9,42592.8,9889.7,65,9312.6,285.8,22,473.7,825.0
CHN_G1798,418750.0,1441750.0,80.250644,13.040641,12.44,0.76,0.604,37.0,0.774,0.0,0.226,50,8.1,3823.4,466.1,1780.4,1612.5,43001.7,8980.3,17,1426.4,137.2,28,74.7,770.6
CHN_G1799,419250.0,1441750.0,80.255255,13.040655,14.47,2.73,0.457,37.0,0.814,0.0,0.186,50,1.8,4162.6,953.1,2035.5,1260.5,43412.4,11756.1,158,14435.2,200.0,32,535.5,1003.5
CHN_G1800,419750.0,1441750.0,80.259867,13.040668,14.73,2.66,0.425,213.0,0.766,0.0,0.234,50,126.9,4530.9,1442.6,2013.7,939.4,43825.1,4762.9,19,1719.6,209.8,40,916.7,1385.7
CHN_G1801,420250.0,1441750.0,80.264478,13.040681,10.23,2.02,0.665,213.0,0.827,0.0,0.166,50,20.0,4922.6,1934.0,1847.2,554.1,44239.5,3632.2,52,4581.5,263.7,35,522.3,1457.3
CHN_G1802,420750.0,1441750.0,80.269089,13.040694,9.57,0.26,0.618,57.0,0.912,0.0,0.084,50,77.5,5331.6,2424.4,1796.4,101.9,44655.7,6533.8,213,18415.5,120.2,23,453.0,968.2
CHN_G1803,421250.0,1441750.0,80.2737,13.040707,9.97,4.22,0.473,57.0,0.914,0.001,0.066,50,1.9,5752.7,2916.8,1844.6,124.2,45073.5,3308.1,154,11646.9,322.5,15,633.3,500.9
CHN_G1804,421750.0,1441750.0,80.278311,13.04072,9.4,7.21,0.392,57.0,0.441,0.0,0.44,50,178.7,6185.5,3411.2,1989.8,292.5,45493.1,2222.3,33,3223.3,627.7,7,205.1,253.7
CHN_G1805,422250.0,1441750.0,80.282922,13.040733,0.0,0.0,0.846,57.0,0.0,0.697,0.0,80,440.5,6522.5,3840.0,2179.9,767.3,45914.2,0.0,130,6786.1,834.3,1,427.9,614.7
CHN_G1806,422750.0,1441750.0,80.287534,13.040745,0.0,0.0,0.732,57.0,0.0,1.0,0.0,80,924.6,6838.2,4235.4,2435.7,1252.4,46335.9,0.0,2,366.2,1224.0,0,907.8,1091.5
CHN_G1807,402250.0,1442250.0,80.098463,13.044677,22.96,2.72,0.604,103.0,0.529,0.0,0.463,50,3745.3,2199.0,4707.8,2233.8,16535.4,30446.0,0.0,0,0.0,709.9,2,2027.4,9326.0
CHN_G1808,402750.0,1442250.0,80.103074,13.044693,19.77,1.58,0.773,268.0,0.493,0.0,0.505,50,3253.0,2129.4,4352.4,1983.1,16043.9,30774.5,0.0,0,0.0,530.6,2,1619.5,8939.7
CHN_G1809,403250.0,1442250.0,80.107685,13.044709,26.16,4.39,0.368,22.0,0.494,0.0,0.505,50,2763.6,2150.6,4027.8,1781.3,15552.9,31107.6,0.0,0,0.0,567.0,8,1278.7,8565.1
CHN_G1810,403750.0,1442250.0,80.112296,13.044725,31.58,3.87,0.014,22.0,0.69,0.0,0.294,50,2278.6,2154.8,3703.3,1706.8,15062.5,31445.0,0.0,0,0.0,162.2,7,1071.2,8203.9
CHN_G1811,404250.0,1442250.0,80.116907,13.044741,21.59,0.39,0.58,22.0,0.816,0.0,0.163,50,1802.0,2153.0,3384.4,1736.7,14572.8,31786.7,0.0,0,0.0,380.7,7,1077.0,7857.9
CHN_G1812,404750.0,1442250.0,80.121519,13.044756,23.46,2.18,0.43,5.0,0.832,0.0,0.151,50,1326.6,2245.3,3046.4,1873.1,14083.8,32132.1,0.0,68,19730.8,867.6,3,1293.2,7529.3
CHN_G1813,405250.0,1442250.0,80.12613,13.044772,19.11,2.15,0.643,242.0,0.84,0.0,0.142,50,840.1,2408.5,2757.0,2008.0,13595.6,32478.2,0.0,240,56884.7,950.8,1,842.4,7220.4
CHN_G1814,405750.0,1442250.0,80.130741,13.044788,17.61,1.32,0.707,242.0,0.678,0.0,0.28,50,355.9,2644.8,2534.0,2097.7,13108.3,32815.9,0.0,312,50927.8,625.8,1,448.4,6933.8
CHN_G1815,406250.0,1442250.0,80.135352,13.044803,18.16,1.36,0.637,242.0,0.889,0.0,0.072,50,36.4,2945.1,2396.1,1958.1,12622.0,33157.8,9789.6,341,87121.8,140.9,4,438.8,6672.4
CHN_G1816,406750.0,1442250.0,80.139963,13.044818,18.85,0.72,0.556,12.0,0.731,0.009,0.252,50,64.5,3157.7,2358.3,1906.6,12136.9,33503.6,5572.5,419,85925.2,384.8,5,827.1,6439.2
CHN_G1817,407250.0,1442250.0,80.144574,13.044834,15.53,1.6,0.731,52.0,0.39,0.041,0.538,10,82.1,3104.3,2425.3,1917.7,11652.9,33853.2,6781.3,556,99945.1,475.4,5,1294.4,6237.6
CHN_G1818,407750.0,1442250.0,80.149185,13.044849,17.6,1.44,0.593,266.0,0.686,0.0,0.306,50,22.7,3105.6,2588.9,1911.3,11170.4,34206.6,8624.5,574,94638.9,836.4,2,1663.6,6070.5
CHN_G1819,408250.0,1442250.0,80.153796,13.044864,16.71,1.82,0.628,75.0,0.54,0.0,0.46,50,80.4,3157.4,2438.2,1844.7,10689.5,34563.6,1839.2,111,25452.1,975.7,1,1354.5,5940.8
CHN_G1820,408750.0,1442250.0,80.158407,13.044879,16.48,2.72,0.616,46.0,0.873,0.0,0.121,50,251.9,3253.3,2239.5,1883.5,10210.4,34924.1,220.5,9,2285.8,837.2,3,1184.0,5851.2
CHN_G1821,409250.0,1442250.0,80.163018,13.044894,18.07,1.91,0.513,46.0,0.986,0.0,0.012,50,200.1,2813.3,2141.4,2024.0,9733.4,35288.0,6948.7,0,0.0,755.5,2,1212.0,5803.5
CHN_G1822,409750.0,1442250.0,80.16763,13.044909,17.36,0.64,0.554,278.0,0.939,0.0,0.058,50,46.4,2397.1,2126.7,2127.4,9258.9,35655.2,21745.2,28,9547.3,712.8,5,1427.0,5798.6
CHN_G1823,410250.0,1442250.0,80.172241,13.044924,17.51,0.58,0.535,278.0,0.838,0.0,0.156,50,9.3,2019.2,2181.1,2318.5,8787.1,36025.3,18505.9,54,8548.7,502.5,5,1303.8,5836.7
CHN_G1824,410750.0,1442250.0,80.176852,13.044938,13.17,2.58,0.779,278.0,0.555,0.0,0.443,50,38.7,1705.3,2232.6,2411.1,8318.7,36398.0,12211.9,317,39440.6,298.7,17,892.3,5916.9
CHN_G1825,411250.0,1442250.0,80.181463,13.044953,22.47,3.53,0.214,278.0,0.772,0.0,0.226,50,57.3,1496.4,2237.8,2329.1,7854.2,36773.8,10176.4,119,41991.4,94.0,22,516.0,5438.7
CHN_G1826,411750.0,1442250.0,80.186074,13.044967,17.81,5.54,0.489,278.0,0.771,0.0,0.229,50,11.2,1438.9,1944.4,2066.7,7394.3,37152.5,14187.6,252,63490.9,28.2,39,30.2,4949.9
CHN_G1827,412250.0,1442250.0,80.190685,13.044982,18.17,0.28,0.462,64.0,0.894,0.0,0.103,50,122.5,1549.6,1600.3,1894.8,6938.1,37534.1,9898.6,288,76636.4,255.5,42,485.4,4463.6
CHN_G1828,412750.0,1442250.0,80.195296,13.044996,16.49,1.9,0.548,291.0,0.787,0.0,0.207,50,80.3,1683.5,1141.2,1789.0,6487.0,37918.4,8771.1,370,92121.7,321.7,35,625.8,3980.8
CHN_G1829,413250.0,1442250.0,80.199908,13.045011,16.57,2.55,0.532,44.0,0.846,0.0,0.144,50,78.9,1768.2,737.4,1778.7,6043.6,38305.3,11636.0,365,79977.4,250.8,36,459.1,3502.7
CHN_G1830,413750.0,1442250.0,80.204519,13.045025,13.28,2.12,0.72,37.0,0.861,0.0,0.13,50,129.4,1762.8,534.1,1851.3,5609.7,38694.9,4720.9,443,84439.3,274.1,35,401.3,3031.8
CHN_G1831,414250.0,1442250.0,80.20913,13.045039,14.98,2.15,0.608,37.0,0.87,0.0,0.13,50,1.7,1671.1,725.8,1980.1,5187.8,39087.0,15072.6,23,3127.2,365.9,31,558.8,2571.8
CHN_G1832,414750.0,1442250.0,80.213741,13.045053,14.74,2.47,0.605,37.0,0.925,0.0,0.068,50,69.7,1707.8,1126.2,2097.6,4780.9,39481.5,12608.3,0,0.0,272.5,21,401.1,2129.9
CHN_G1833,415250.0,1442250.0,80.218352,13.045067,12.16,2.41,0.743,5.0,0.968,0.0,0.032,50,12.8,1826.8,1258.4,2285.9,4393.3,39878.4,9063.4,0,0.0,199.6,18,157.5,1720.2
CHN_G1834,415750.0,1442250.0,80.222963,13.045081,14.55,2.03,0.591,5.0,0.978,0.0,0.022,50,16.8,1928.1,1014.8,2550.1,4030.5,40277.5,11076.5,0,0.0,153.9,13,623.5,1371.7
CHN_G1835,416250.0,1442250.0,80.227575,13.045095,15.91,2.13,0.497,5.0,0.976,0.0,0.024,50,11.7,2137.7,988.1,2504.9,3699.9,40679.0,19964.2,0,0.0,389.8,19,1119.2,1141.9
CHN_G1836,416750.0,1442250.0,80.232186,13.045108,16.26,1.38,0.455,5.0,0.822,0.0,0.165,50,29.3,2431.9,1192.8,2275.6,3387.4,41082.5,6708.2,0,0.0,195.5,17,1160.9,1107.5
CHN_G1837,417250.0,1442250.0,80.236797,13.045122,14.11,1.81,0.565,20.0,0.711,0.0,0.282,50,116.3,2610.2,1061.1,2127.0,3070.5,41488.2,13932.3,0,0.0,179.5,23,1377.2,1284.1
CHN_G1838,417750.0,1442250.0,80.241408,13.045135,15.46,5.09,0.473,168.0,0.876,0.0,0.124,50,45.2,2832.4,615.5,2069.7,2709.1,41895.9,10915.0,0,0.0,153.1,21,958.5,874.3
CHN_G1839,418250.0,1442250.0,80.24602,13.045149,11.46,6.75,0.691,37.0,0.826,0.0,0.174,50,117.8,3119.6,122.1,2100.8,2318.5,42305.6,12160.9,0,0.0,148.0,17,539.9,421.4
CHN_G1840,418750.0,1442250.0,80.250631,13.045162,15.2,6.02,0.443,37.0,0.566,0.0,0.434,50,7.8,3455.5,377.8,1923.0,1966.0,42717.2,5870.2,0,0.0,335.9,19,405.2,301.2
CHN_G1841,419250.0,1442250.0,80.255242,13.045176,12.87,3.93,0.552,37.0,0.756,0.0,0.244,50,2.1,3826.6,877.8,1799.7,1640.0,43130.7,9625.7,0,0.0,111.8,21,684.7,709.8
CHN_G1842,419750.0,1442250.0,80.259853,13.045189,10.34,2.78,0.685,57.0,0.869,0.0,0.131,50,164.9,4224.3,1377.8,1799.4,1214.3,43546.0,3895.1,0,0.0,231.2,31,863.9,1190.4
CHN_G1843,420250.0,1442250.0,80.264464,13.045202,11.21,0.28,0.608,57.0,0.798,0.0,0.202,50,75.4,4639.3,1877.8,1909.4,796.5,43963.0,7127.3,0,0.0,142.3,28,757.1,1458.8
CHN_G1844,420750.0,1442250.0,80.269076,13.045215,11.41,1.58,0.522,57.0,0.9,0.0,0.1,50,73.9,5068.5,2377.7,2134.0,463.6,44381.8,8428.2,0,0.0,240.5,28,932.7,970.4
CHN_G1845,421250.0,1442250.0,80.273687,13.045228,12.49,3.13,0.342,57.0,0.833,0.0,0.164,50,24.4,5509.7,2764.7,2334.5,327.6,44802.2,8719.9,0,0.0,251.9,19,908.2,505.2
CHN_G1846,421750.0,1442250.0,80.278298,13.045241,11.49,2.29,0.285,57.0,0.63,0.0,0.354,50,141.1,5822.0,3136.3,2458.7,147.9,45224.3,4114.8,0,0.0,502.7,9,682.5,262.2
CHN_G1847,422250.0,1442250.0,80.282909,13.045254,0.08,0.39,0.86,57.0,0.018,0.478,0.001,60,356.0,6133.3,3539.6,2476.3,627.2,45644.7,0.0,0,0.0,865.2,3,779.0,618.3
CHN_G1848,422750.0,1442250.0,80.287521,13.045266,0.0,0.0,0.75,57.0,0.0,1.0,0.0,80,842.9,6467.3,3965.1,2392.2,1107.8,46066.2,0.0,0,0.0,1114.6,0,1117.1,1093.5
CHN_G1849,402250.0,1442750.0,80.098447,13.049198,26.89,1.47,0.365,103.0,0.9,0.003,0.057,50,3858.6,1718.3,5059.1,2067.2,16633.0,30068.8,0.0,377,49925.4,325.5,2,2324.8,9644.7
CHN_G1850,402750.0,1442750.0,80.103058,13.049214,25.3,1.87,0.443,73.0,0.725,0.0,0.267,50,3382.9,1630.1,4730.2,1870.9,16144.5,30401.4,0.0,359,26869.3,40.7,2,1979.2,9271.6
CHN_G1851,403250.0,1442750.0,80.107669,13.04923,26.24,7.18,0.361,22.0,0.588,0.0,0.403,50,2898.1,1654.5,4408.2,1796.4,15656.7,30738.5,0.0,45,3957.0,528.5,6,1711.6,8911.0
CHN_G1852,403750.0,1442750.0,80.11228,13.049246,23.61,1.35,0.486,22.0,0.954,0.0,0.036,50,2406.9,1655.7,4088.3,1732.2,15169.7,31079.8,0.0,236,23904.7,215.0,4,1562.7,8564.4
CHN_G1853,404250.0,1442750.0,80.116891,13.049262,20.84,1.14,0.624,22.0,0.749,0.0,0.248,50,1920.3,1656.3,3750.7,1698.7,14683.6,31425.1,0.0,255,18527.9,253.5,5,1566.7,8233.6
CHN_G1854,404750.0,1442750.0,80.121503,13.049277,20.02,1.34,0.633,249.0,0.6,0.0,0.383,50,1432.2,1763.0,3447.9,1758.7,14198.4,31772.0,0.0,397,33552.4,580.7,5,1527.9,7920.6
CHN_G1855,405250.0,1442750.0,80.126114,13.049293,19.63,2.21,0.612,318.0,0.684,0.0,0.302,50,943.0,1959.7,3195.0,1885.3,13714.3,32109.4,0.0,40,4808.0,459.8,3,1151.5,7627.5
CHN_G1856,405750.0,1442750.0,80.130725,13.049308,18.47,1.52,0.652,318.0,0.686,0.0,0.288,50,470.2,2240.4,3004.7,1644.3,13231.4,32450.9,0.0,182,12775.0,765.2,4,904.1,7356.8
CHN_G1857,406250.0,1442750.0,80.135336,13.049324,16.78,1.61,0.713,318.0,0.681,0.0,0.311,50,62.2,2588.1,2889.4,1468.4,12749.7,32796.6,4031.5,75,7117.1,583.7,1,899.4,7111.0
CHN_G1858,406750.0,1442750.0,80.139947,13.049339,18.63,0.98,0.564,12.0,0.858,0.0,0.141,50,140.3,2979.4,2858.1,1407.7,12269.6,33146.1,3537.5,1,27.3,684.7,2,1140.4,6892.7
CHN_G1859,407250.0,1442750.0,80.144558,13.049354,15.78,0.99,0.705,52.0,0.516,0.0,0.477,50,102.6,3399.4,2913.6,1420.9,11791.1,33499.5,6136.5,10,1514.7,946.4,1,1513.9,6704.7
CHN_G1860,407750.0,1442750.0,80.14917,13.04937,15.44,1.36,0.703,266.0,0.511,0.0,0.45,50,4.3,3605.0,3051.1,1431.9,11314.5,33856.6,5671.6,19,10432.5,1170.1,0,1945.1,6549.5
CHN_G1861,408250.0,1442750.0,80.153781,13.049385,15.21,2.45,0.697,266.0,0.732,0.0,0.263,50,350.1,3544.9,2886.0,1345.5,10840.0,34217.2,0.0,1,54.8,1457.9,0,1804.0,6429.5
CHN_G1862,408750.0,1442750.0,80.158392,13.0494,16.11,2.24,0.62,46.0,0.774,0.0,0.223,50,398.0,3065.5,2720.1,1397.9,10367.8,34581.3,0.0,4,375.4,1302.7,0,1679.8,6346.8
CHN_G1863,409250.0,1442750.0,80.163003,13.049415,16.37,0.69,0.594,46.0,0.949,0.0,0.041,50,297.2,2593.9,2640.0,1530.0,9898.4,34948.8,304.5,0,0.0,1251.7,0,1699.7,6302.8
CHN_G1864,409750.0,1442750.0,80.167614,13.04943,18.05,0.78,0.488,278.0,0.941,0.0,0.058,50,18.2,2135.3,2626.6,1654.3,9432.2,35319.1,17405.8,0,0.0,1130.5,0,1657.1,6298.3
CHN_G1865,410250.0,1442750.0,80.172226,13.049444,14.14,2.34,0.713,278.0,0.642,0.0,0.356,50,28.5,1700.2,2672.7,1837.8,8969.6,35692.3,10328.1,0,0.0,962.1,2,1158.6,6333.4
CHN_G1866,410750.0,1442750.0,80.176837,13.049459,17.55,1.85,0.5,278.0,0.893,0.0,0.105,50,15.8,1312.1,2565.9,1926.5,8511.2,36068.5,11649.3,5,2340.3,559.8,12,662.4,6041.6
CHN_G1867,411250.0,1442750.0,80.181448,13.049474,15.95,1.2,0.588,278.0,0.939,0.0,0.058,50,0.3,1026.0,2498.0,2115.3,8055.6,36447.6,21730.8,37,6605.4,244.9,21,187.5,5560.9
CHN_G1868,411750.0,1442750.0,80.186059,13.049488,17.25,0.73,0.509,278.0,0.963,0.0,0.037,50,22.0,940.1,2259.1,2379.9,7605.0,36829.7,18712.0,35,8240.1,218.8,30,362.7,5083.9
